,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,-0.3529423633408437,0.004410034098262006,0.2558142779390866,0.9722347948034109,-0.2716249966307793,-0.06055706288780183,-0.7638582091331658,,-0.5669467032295752,0.31350949600144173,,-0.2080405290394225,0.18679504675612524,,-0.2242147979415492,0.23180511483531185,-0.05594505987233411,,-0.13629874572660666,-0.15201757937180926,-0.5293140424940268,,-0.3692646260445649,-0.8337392614410835,-1.932307201463285,0.8166355302936212,0.0904210129941081,-0.3599949799340294,0.08363304212191469,0.4798991893963356
1,0.21949814146828905,0.06912426776237152,0.5474932693793795,0.44085710558379754,-0.5800102074778937,-0.11441926375934752,0.6576289493162841,,-0.7248711862769159,0.4454663007314519,,0.03343947627230692,-0.28020621891776054,,0.32609320585104085,0.3003793890880251,0.05316485844055041,,1.170051774584259,0.2038354610740456,-0.1957309279192645,,0.24105119063640323,-0.046253673985789945,-0.9922722351518143,0.8139475787420629,0.12494025785006507,0.011376741009875513,-0.005864841745000682,-0.3200747511352384
2,0.08305136901210175,-0.06900991132270007,-0.570643138643951,-0.608445013356472,-0.12046912134858667,0.0894918637686768,-0.40564688920010106,,-0.23974275374882348,0.5826016525884068,,-0.2289267896711733,1.1953483173009234,,0.1992050406475525,1.8718469568450828,0.0030430207362759365,,-0.42886423426079223,-0.25865663129076033,-0.07006852976697764,,0.5425171415987871,0.18710019258650812,-0.8294288584056382,-0.27555725464007885,0.12034436945298932,-0.05284570878727736,-0.03527031927778257,0.04029362165531607
3,-0.5439390881181492,-0.6673634797677686,0.025045683550109166,0.4399598644942553,0.5808439987657392,-0.6457246559712768,0.8542025949659129,,0.34655358846616946,-0.10833186887894453,,-0.008164577187403044,0.4613539235094142,,-0.03609507465935289,1.5222487139391099,-0.024889463695473735,,-0.6432933702979944,-0.059323366834671876,0.18836938090447464,,-0.1787880087459266,0.013350494381800498,1.7696147255720032,-0.6204211852435026,-0.05479373210331273,0.09393630435460829,0.18508831633624068,0.2839545015501721
4,0.5670907811032389,0.10737441238821765,-0.3351491431163427,0.3880055065377359,-1.186434104818841,0.2936400234979937,0.8824672698826124,,0.6342240160819559,0.8491291057090171,,0.0941384723821681,-0.1643281396814163,,-0.11210062587078706,1.5968204923480522,-0.0787613842780428,,-2.8563645207039157,0.24621784932953705,1.2764516564764357,,0.1086162385095249,0.6155265681570778,0.2746902237381248,0.49320735812542593,0.13088041152166863,0.09426701209535326,0.1178871289425989,-0.10906145473755813
5,0.8814086980928568,-0.5534207107823352,0.36844302083886404,0.5725175731647991,0.792528632970873,-0.22661241830398104,0.5941834728953901,,0.7288229720026846,0.40792676393375826,,-0.11778633266971306,-0.6099885722498306,,0.5374988746170315,-0.7999467613929152,0.0030310770957756583,,-1.7067898694291834,-0.3730180123747271,-0.961972948239799,,-0.38410969062274836,0.39842892273094455,-1.1852711738294408,-0.6370751070226053,-0.1264741223113165,0.46839174418328255,-0.032572759033739906,0.12676662112405745
6,0.5946630902680319,-0.28936749582946586,0.844454790419018,0.1526011241625158,-1.9011681676740064,-0.23493260318260933,0.43955006137121977,,-0.16202307388913417,0.6545570821840299,,0.04246429992304954,-0.5619325005358426,,-0.30561018312595367,-0.45170527040272423,-0.07490020895162448,,0.23139351635115046,0.545078392451984,-0.4310500321384194,,0.7447972773013518,1.1016179571513618,-0.9724414780081467,0.572247573854078,-0.035073755832485176,0.46003484530283334,-0.11215110501153225,0.2908451468356237
7,0.1393985126723244,-0.2746866197314082,-0.27376484997565953,-0.7382971599534676,0.7761904413213783,-0.1903774965036833,-0.11840461140962438,,1.0476241901536678,0.4763231085424282,,0.23193163611892853,0.8387758101002349,,0.02954388219247217,-0.782290708628786,-0.007403971042835078,,-0.5139860375826419,0.2809291843231905,0.4396199754404666,,0.2200250319855508,-0.7134283609989591,0.6629561283850096,-0.3538510399678061,-0.143676323967588,-0.41267299067834706,0.115542550753017,0.12520298529176577
8,0.2933044562668228,0.33117308282452873,0.6397805439392057,-0.43279768394061335,-0.414677434939299,0.32619866386875307,0.6865298026517284,,-0.3221070053635704,0.6647387613418303,,0.2897814648015249,-0.35943145089544126,,-0.13233103555356673,-0.19398634708555196,0.023353883265997855,,-0.32944749002996987,0.5638626556425006,-0.6993866375538405,,0.7811124555339193,-0.5969904857655655,0.9662300932302177,0.2627573017070184,-0.08101791902949707,0.4960772505019957,0.039718697362316036,-0.120567473433974
9,-0.7696300902166229,0.2655629342251471,-0.18979250609819753,0.054815442951756915,1.0769716166798275,0.3205131068066138,0.34593406330141496,,-0.3753353232832066,0.5515312646454982,,0.2638361311755544,0.02414301867203461,,-0.27536919815268135,-0.13716697158520363,0.1153255229347856,,2.2702623046715775,-0.08597623392527404,0.12398088820691977,,-0.6558338479964494,-0.15768712682118902,1.1779060241841384,-0.7575033061659271,-0.06754815049211826,0.37132694384799514,-0.06263366814780102,-0.08819958989736831
